Country Name,Country Code,Series Name,Years,Values
Mexico,MEX,Fixed broadband subscriptions (per 100 people),2018,14.7374
Mexico,MEX,Mobile cellular subscriptions (per 100 people),2018,96.4612
Mexico,MEX,Electric power consumption (kWh per capita),2018,2542.79171309266
Mexico,MEX,Secure Internet servers (per 1 million people),2018,228.675856015881
"Micronesia, Fed. Sts.",FSM,Container port traffic (TEU: 20 foot equivalent units),2018,32194.52
"Micronesia, Fed. Sts.",FSM,Secure Internet servers (per 1 million people),2018,191.06715555596
Moldova,MDA,Container port traffic (TEU: 20 foot equivalent units),2018,735.0142
Moldova,MDA,Fixed broadband subscriptions (per 100 people),2018,19.7584
Moldova,MDA,Mobile cellular subscriptions (per 100 people),2018,115.32
Moldova,MDA,Electric power consumption (kWh per capita),2018,2126.54906189155
Moldova,MDA,Secure Internet servers (per 1 million people),2018,3919.17414394118
Monaco,MCO,Fixed broadband subscriptions (per 100 people),2018,51.5909
Monaco,MCO,Mobile cellular subscriptions (per 100 people),2018,85.6765
Monaco,MCO,Secure Internet servers (per 1 million people),2018,10798.3435550663
Mongolia,MNG,Fixed broadband subscriptions (per 100 people),2018,9.66655
Mongolia,MNG,Mobile cellular subscriptions (per 100 people),2018,133.284
Mongolia,MNG,Electric power consumption (kWh per capita),2018,2275.11533765623
Mongolia,MNG,Secure Internet servers (per 1 million people),2018,1669.78940455191
Montenegro,MNE,Container port traffic (TEU: 20 foot equivalent units),2018,15998
Montenegro,MNE,Fixed broadband subscriptions (per 100 people),2018,25.825
Montenegro,MNE,Mobile cellular subscriptions (per 100 people),2018,184.219
Montenegro,MNE,Electric power consumption (kWh per capita),2018,4966.17382725824
Montenegro,MNE,Secure Internet servers (per 1 million people),2018,413.448737145575
Morocco,MAR,Container port traffic (TEU: 20 foot equivalent units),2018,4715747
Morocco,MAR,Fixed broadband subscriptions (per 100 people),2018,4.33206
Morocco,MAR,Mobile cellular subscriptions (per 100 people),2018,124.828
Morocco,MAR,Electric power consumption (kWh per capita),2018,923.0251541863
Morocco,MAR,Secure Internet servers (per 1 million people),2018,297.295517603913
Mozambique,MOZ,Container port traffic (TEU: 20 foot equivalent units),2018,372218
Mozambique,MOZ,Fixed broadband subscriptions (per 100 people),2018,0.241714
Mozambique,MOZ,Mobile cellular subscriptions (per 100 people),2018,48.5007
Mozambique,MOZ,Electric power consumption (kWh per capita),2018,450.262252088692
Mozambique,MOZ,Secure Internet servers (per 1 million people),2018,12.0267508020016
Myanmar,MMR,Container port traffic (TEU: 20 foot equivalent units),2018,1104101
Myanmar,MMR,Fixed broadband subscriptions (per 100 people),2018,0.246881
Myanmar,MMR,Mobile cellular subscriptions (per 100 people),2018,116.972
Myanmar,MMR,Electric power consumption (kWh per capita),2018,315.482898602006
Myanmar,MMR,Secure Internet servers (per 1 million people),2018,9.4505216123577
Namibia,NAM,Container port traffic (TEU: 20 foot equivalent units),2018,144109
Namibia,NAM,Fixed broadband subscriptions (per 100 people),2018,2.43865
Namibia,NAM,Mobile cellular subscriptions (per 100 people),2018,107.06
Namibia,NAM,Electric power consumption (kWh per capita),2018,1667.23120504305
Namibia,NAM,Secure Internet servers (per 1 million people),2018,142.007591586167
Nauru,NRU,Container port traffic (TEU: 20 foot equivalent units),2018,7606.643
Nauru,NRU,Secure Internet servers (per 1 million people),2018,87.1307833057419
Nepal,NPL,Fixed broadband subscriptions (per 100 people),2018,2.82041
Nepal,NPL,Mobile cellular subscriptions (per 100 people),2018,139.526
Nepal,NPL,Electric power consumption (kWh per capita),2018,229.988302220869
Nepal,NPL,Secure Internet servers (per 1 million people),2018,182.551879402938
Netherlands,NLD,Container port traffic (TEU: 20 foot equivalent units),2018,14802257
Netherlands,NLD,Fixed broadband subscriptions (per 100 people),2018,42.5152
Netherlands,NLD,Mobile cellular subscriptions (per 100 people),2018,121.162
Netherlands,NLD,Electric power consumption (kWh per capita),2018,6790.77027214614
Netherlands,NLD,Secure Internet servers (per 1 million people),2018,100581.523830836
New Caledonia,NCL,Container port traffic (TEU: 20 foot equivalent units),2018,110750
New Caledonia,NCL,Secure Internet servers (per 1 million people),2018,3332.85133366956
New Zealand,NZL,Container port traffic (TEU: 20 foot equivalent units),2018,3382305
New Zealand,NZL,Fixed broadband subscriptions (per 100 people),2018,33.6194
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),2018,128.937
New Zealand,NZL,Electric power consumption (kWh per capita),2018,8519.77308900951
New Zealand,NZL,Secure Internet servers (per 1 million people),2018,17618.0467697833
Nicaragua,NIC,Container port traffic (TEU: 20 foot equivalent units),2018,174403
Nicaragua,NIC,Fixed broadband subscriptions (per 100 people),2018,3.00642
Nicaragua,NIC,Mobile cellular subscriptions (per 100 people),2018,116.272
Nicaragua,NIC,Electric power consumption (kWh per capita),2018,605.929925875927
Nicaragua,NIC,Secure Internet servers (per 1 million people),2018,69.9991250109374
Niger,NER,Electric power consumption (kWh per capita),2018,55.615475145674
Niger,NER,Secure Internet servers (per 1 million people),2018,0.495761934037613
Nigeria,NGA,Container port traffic (TEU: 20 foot equivalent units),2018,1560000
Nigeria,NGA,Fixed broadband subscriptions (per 100 people),2018,0.0360913
Nigeria,NGA,Mobile cellular subscriptions (per 100 people),2018,84.284
Nigeria,NGA,Electric power consumption (kWh per capita),2018,139.617321282156
Nigeria,NGA,Secure Internet servers (per 1 million people),2018,176.062355799907
North Macedonia,MKD,Fixed broadband subscriptions (per 100 people),2018,22.2929
North Macedonia,MKD,Mobile cellular subscriptions (per 100 people),2018,102.572
North Macedonia,MKD,Electric power consumption (kWh per capita),2018,3457.82088466643
North Macedonia,MKD,Secure Internet servers (per 1 million people),2018,512.426609975062
Northern Mariana Islands,MNP,Container port traffic (TEU: 20 foot equivalent units),2018,42095.68
Northern Mariana Islands,MNP,Secure Internet servers (per 1 million people),2018,285.266010554842
Norway,NOR,Container port traffic (TEU: 20 foot equivalent units),2018,802364
Norway,NOR,Fixed broadband subscriptions (per 100 people),2018,41.5279
Norway,NOR,Mobile cellular subscriptions (per 100 people),2018,107.703
Norway,NOR,Electric power consumption (kWh per capita),2018,24357.3128791946
Norway,NOR,Secure Internet servers (per 1 million people),2018,20886.248954238
Oman,OMN,Container port traffic (TEU: 20 foot equivalent units),2018,4210679
Oman,OMN,Fixed broadband subscriptions (per 100 people),2018,9.17127
Oman,OMN,Mobile cellular subscriptions (per 100 people),2018,139.967
Oman,OMN,Electric power consumption (kWh per capita),2018,7407.76667144423
Oman,OMN,Secure Internet servers (per 1 million people),2018,164.641202885593
Pakistan,PAK,Container port traffic (TEU: 20 foot equivalent units),2018,3249000
Pakistan,PAK,Fixed broadband subscriptions (per 100 people),2018,0.952871
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),2018,67.8568
Pakistan,PAK,Electric power consumption (kWh per capita),2018,494.626307874451
Pakistan,PAK,Secure Internet servers (per 1 million people),2018,102.062808291507
Palau,PLW,Container port traffic (TEU: 20 foot equivalent units),2018,20059.46
Palau,PLW,Secure Internet servers (per 1 million people),2018,842.034355001684
Panama,PAN,Container port traffic (TEU: 20 foot equivalent units),2018,6872369
Panama,PAN,Fixed broadband subscriptions (per 100 people),2018,12.9616
Panama,PAN,Mobile cellular subscriptions (per 100 people),2018,137.298
Panama,PAN,Electric power consumption (kWh per capita),2018,2271.66939388559
Panama,PAN,Secure Internet servers (per 1 million people),2018,2146.18533252077
Papua New Guinea,PNG,Container port traffic (TEU: 20 foot equivalent units),2018,170053
Papua New Guinea,PNG,Mobile cellular subscriptions (per 100 people),2018,45.7714
Papua New Guinea,PNG,Secure Internet servers (per 1 million people),2018,45.6649535744961
Paraguay,PRY,Container port traffic (TEU: 20 foot equivalent units),2018,38007
Paraguay,PRY,Fixed broadband subscriptions (per 100 people),2018,4.98959
Paraguay,PRY,Mobile cellular subscriptions (per 100 people),2018,115.75
Paraguay,PRY,Electric power consumption (kWh per capita),2018,2020.57385106409
Paraguay,PRY,Secure Internet servers (per 1 million people),2018,268.849743176926
Peru,PER,Container port traffic (TEU: 20 foot equivalent units),2018,2667974
Peru,PER,Fixed broadband subscriptions (per 100 people),2018,8.09511
Peru,PER,Mobile cellular subscriptions (per 100 people),2018,132.157
Peru,PER,Electric power consumption (kWh per capita),2018,1536.51135459037
Peru,PER,Secure Internet servers (per 1 million people),2018,258.075972148862
Philippines,PHL,Container port traffic (TEU: 20 foot equivalent units),2018,8859565
Philippines,PHL,Fixed broadband subscriptions (per 100 people),2018,3.4609
Philippines,PHL,Mobile cellular subscriptions (per 100 people),2018,122.96
Philippines,PHL,Electric power consumption (kWh per capita),2018,829.103019663211
Philippines,PHL,Secure Internet servers (per 1 million people),2018,90.4670354538969
Poland,POL,Container port traffic (TEU: 20 foot equivalent units),2018,2834296
Poland,POL,Fixed broadband subscriptions (per 100 people),2018,20.5314
Poland,POL,Mobile cellular subscriptions (per 100 people),2018,126.266
Poland,POL,Electric power consumption (kWh per capita),2018,4393.41931151621
Poland,POL,Secure Internet servers (per 1 million people),2018,16227.0719359574
Portugal,PRT,Container port traffic (TEU: 20 foot equivalent units),2018,3168513
Portugal,PRT,Fixed broadband subscriptions (per 100 people),2018,36.6543
Portugal,PRT,Mobile cellular subscriptions (per 100 people),2018,114.859
Portugal,PRT,Electric power consumption (kWh per capita),2018,5048.60935943854
Portugal,PRT,Secure Internet servers (per 1 million people),2018,15977.3282734765
Puerto Rico (US),PRI,Container port traffic (TEU: 20 foot equivalent units),2018,1447616
Puerto Rico (US),PRI,Fixed broadband subscriptions (per 100 people),2018,18.5111
Puerto Rico (US),PRI,Mobile cellular subscriptions (per 100 people),2018,101.222
Puerto Rico (US),PRI,Secure Internet servers (per 1 million people),2018,373.477902810657
Qatar,QAT,Container port traffic (TEU: 20 foot equivalent units),2018,1340000
Qatar,QAT,Fixed broadband subscriptions (per 100 people),2018,9.70272
Qatar,QAT,Mobile cellular subscriptions (per 100 people),2018,142.911
Qatar,QAT,Electric power consumption (kWh per capita),2018,17485.7230539839
Qatar,QAT,Secure Internet servers (per 1 million people),2018,427.397786831188
Romania,ROU,Container port traffic (TEU: 20 foot equivalent units),2018,668016
Romania,ROU,Fixed broadband subscriptions (per 100 people),2018,25.9702
Romania,ROU,Mobile cellular subscriptions (per 100 people),2018,115.492
Romania,ROU,Electric power consumption (kWh per capita),2018,2838.45564104289
Romania,ROU,Secure Internet servers (per 1 million people),2018,15938.0958274045
Russian Federation,RUS,Container port traffic (TEU: 20 foot equivalent units),2018,4726726
Russian Federation,RUS,Fixed broadband subscriptions (per 100 people),2018,21.8963
Russian Federation,RUS,Mobile cellular subscriptions (per 100 people),2018,156.683
Russian Federation,RUS,Electric power consumption (kWh per capita),2018,6873.34950566688
Russian Federation,RUS,Secure Internet servers (per 1 million people),2018,5157.77007439148
Rwanda,RWA,Fixed broadband subscriptions (per 100 people),2018,0.0600657
Rwanda,RWA,Mobile cellular subscriptions (per 100 people),2018,77.6795
Rwanda,RWA,Electric power consumption (kWh per capita),2018,56.7745217086873
Rwanda,RWA,Secure Internet servers (per 1 million people),2018,35.954527852187
Samoa,WSM,Container port traffic (TEU: 20 foot equivalent units),2018,37091
Samoa,WSM,Fixed broadband subscriptions (per 100 people),2018,0.8151
Samoa,WSM,Mobile cellular subscriptions (per 100 people),2018,48.1737
Samoa,WSM,Secure Internet servers (per 1 million people),2018,505.824204410787
San Marino,SMR,Fixed broadband subscriptions (per 100 people),2018,31.446
San Marino,SMR,Mobile cellular subscriptions (per 100 people),2018,111.5
San Marino,SMR,Secure Internet servers (per 1 million people),2018,57992.0050981982
Sao Tome and Principe,STP,Container port traffic (TEU: 20 foot equivalent units),2018,47989.86
Sao Tome and Principe,STP,Fixed broadband subscriptions (per 100 people),2018,0.740769
Sao Tome and Principe,STP,Mobile cellular subscriptions (per 100 people),2018,77.3644
Sao Tome and Principe,STP,Secure Internet servers (per 1 million people),2018,57.0920180601084
Saudi Arabia,SAU,Container port traffic (TEU: 20 foot equivalent units),2018,8683456
Saudi Arabia,SAU,Fixed broadband subscriptions (per 100 people),2018,22.4661
Saudi Arabia,SAU,Mobile cellular subscriptions (per 100 people),2018,136.046
Saudi Arabia,SAU,Electric power consumption (kWh per capita),2018,11788.3059837733
Saudi Arabia,SAU,Secure Internet servers (per 1 million people),2018,180.320218903778
Senegal,SEN,Container port traffic (TEU: 20 foot equivalent units),2018,674000
Senegal,SEN,Fixed broadband subscriptions (per 100 people),2018,0.815734
Senegal,SEN,Mobile cellular subscriptions (per 100 people),2018,104.056
Senegal,SEN,Electric power consumption (kWh per capita),2018,271.6391054245
Senegal,SEN,Secure Internet servers (per 1 million people),2018,17.0913339522239
Serbia,SRB,Fixed broadband subscriptions (per 100 people),2018,22.2891
Serbia,SRB,Mobile cellular subscriptions (per 100 people),2018,121.075
Serbia,SRB,Electric power consumption (kWh per capita),2018,4727.46270589024
Serbia,SRB,Secure Internet servers (per 1 million people),2018,6899.71821400727
Seychelles,SYC,Container port traffic (TEU: 20 foot equivalent units),2018,106038.2
Seychelles,SYC,Fixed broadband subscriptions (per 100 people),2018,17.1149
Seychelles,SYC,Mobile cellular subscriptions (per 100 people),2018,155.551
Seychelles,SYC,Secure Internet servers (per 1 million people),2018,264256.629668672
Sierra Leone,SLE,Container port traffic (TEU: 20 foot equivalent units),2018,83621
Sierra Leone,SLE,Mobile cellular subscriptions (per 100 people),2018,84.1233
Singapore,SGP,Container port traffic (TEU: 20 foot equivalent units),2018,36599200
Singapore,SGP,Fixed broadband subscriptions (per 100 people),2018,26.5087
Singapore,SGP,Mobile cellular subscriptions (per 100 people),2018,152.074
Singapore,SGP,Electric power consumption (kWh per capita),2018,9326.12549470833
Singapore,SGP,Secure Internet servers (per 1 million people),2018,84713.8583596575
Sint Maarten (Dutch part),SXM,Container port traffic (TEU: 20 foot equivalent units),2018,101100
Sint Maarten (Dutch part),SXM,Secure Internet servers (per 1 million people),2018,805.8017727639
Slovak Republic,SVK,Fixed broadband subscriptions (per 100 people),2018,27.6954
Slovak Republic,SVK,Mobile cellular subscriptions (per 100 people),2018,133.04
Slovak Republic,SVK,Electric power consumption (kWh per capita),2018,5400.99813265511
Slovak Republic,SVK,Secure Internet servers (per 1 million people),2018,12993.3863567974
Slovenia,SVN,Container port traffic (TEU: 20 foot equivalent units),2018,988499
Slovenia,SVN,Fixed broadband subscriptions (per 100 people),2018,29.6086
Slovenia,SVN,Mobile cellular subscriptions (per 100 people),2018,119.153
Slovenia,SVN,Electric power consumption (kWh per capita),2018,7206.25065697668
Slovenia,SVN,Secure Internet servers (per 1 million people),2018,33018.0809626721
Solomon Islands,SLB,Container port traffic (TEU: 20 foot equivalent units),2018,174614.2
Solomon Islands,SLB,Fixed broadband subscriptions (per 100 people),2018,0.209843
Solomon Islands,SLB,Mobile cellular subscriptions (per 100 people),2018,67.9775
Solomon Islands,SLB,Secure Internet servers (per 1 million people),2018,39.4866175622373
Somalia,SOM,Container port traffic (TEU: 20 foot equivalent units),2018,115339.8
Somalia,SOM,Mobile cellular subscriptions (per 100 people),2018,49.5263
Somalia,SOM,Secure Internet servers (per 1 million people),2018,4.20644262635523
South Africa,ZAF,Container port traffic (TEU: 20 foot equivalent units),2018,4892423
South Africa,ZAF,Fixed broadband subscriptions (per 100 people),2018,1.88868
South Africa,ZAF,Mobile cellular subscriptions (per 100 people),2018,157.692
South Africa,ZAF,Electric power consumption (kWh per capita),2018,3906.31764444206
South Africa,ZAF,Secure Internet servers (per 1 million people),2018,11863.1700840569
South Sudan,SSD,Fixed broadband subscriptions (per 100 people),2018,0.0019757
South Sudan,SSD,Mobile cellular subscriptions (per 100 people),2018,18.9298
South Sudan,SSD,Electric power consumption (kWh per capita),2018,51.8622140502739
South Sudan,SSD,Secure Internet servers (per 1 million people),2018,1.48177754429354
Spain,ESP,Container port traffic (TEU: 20 foot equivalent units),2018,17165709
Spain,ESP,Fixed broadband subscriptions (per 100 people),2018,32.2277
Spain,ESP,Mobile cellular subscriptions (per 100 people),2018,115.009
Spain,ESP,Electric power consumption (kWh per capita),2018,5556.79404205176
Spain,ESP,Secure Internet servers (per 1 million people),2018,11306.5682447896
Sri Lanka,LKA,Container port traffic (TEU: 20 foot equivalent units),2018,7000000
Sri Lanka,LKA,Fixed broadband subscriptions (per 100 people),2018,6.93976
Sri Lanka,LKA,Mobile cellular subscriptions (per 100 people),2018,136.084
Sri Lanka,LKA,Electric power consumption (kWh per capita),2018,652.099676972773
Sri Lanka,LKA,Secure Internet servers (per 1 million people),2018,412.413474850023
St. Kitts and Nevis,KNA,Container port traffic (TEU: 20 foot equivalent units),2018,13491.5
St. Kitts and Nevis,KNA,Fixed broadband subscriptions (per 100 people),2018,34.8473
St. Kitts and Nevis,KNA,Mobile cellular subscriptions (per 100 people),2018,152.302
St. Kitts and Nevis,KNA,Secure Internet servers (per 1 million people),2018,4977.87610619469
St. Lucia,LCA,Container port traffic (TEU: 20 foot equivalent units),2018,33657
St. Lucia,LCA,Fixed broadband subscriptions (per 100 people),2018,18.2271
St. Lucia,LCA,Mobile cellular subscriptions (per 100 people),2018,104.478
St. Lucia,LCA,Secure Internet servers (per 1 million people),2018,259.862047148014
St. Martin (French part),MAF,Secure Internet servers (per 1 million people),2018,305.453737643008
St. Vincent and the Grenadines,VCT,Container port traffic (TEU: 20 foot equivalent units),2018,18107
St. Vincent and the Grenadines,VCT,Fixed broadband subscriptions (per 100 people),2018,23.4575
St. Vincent and the Grenadines,VCT,Mobile cellular subscriptions (per 100 people),2018,107.164
St. Vincent and the Grenadines,VCT,Secure Internet servers (per 1 million people),2018,95.3052627566094
Sudan,SDN,Container port traffic (TEU: 20 foot equivalent units),2018,451712
Sudan,SDN,Fixed broadband subscriptions (per 100 people),2018,0.0708831
Sudan,SDN,Mobile cellular subscriptions (per 100 people),2018,68.0534
Sudan,SDN,Electric power consumption (kWh per capita),2018,304.856846152378
Sudan,SDN,Secure Internet servers (per 1 million people),2018,4.36349535059396
Suriname,SUR,Container port traffic (TEU: 20 foot equivalent units),2018,110000
Suriname,SUR,Fixed broadband subscriptions (per 100 people),2018,12.2059
Suriname,SUR,Mobile cellular subscriptions (per 100 people),2018,125.48
Suriname,SUR,Electric power consumption (kWh per capita),2018,2778.92222520613
Suriname,SUR,Secure Internet servers (per 1 million people),2018,280.22745128129
Sweden,SWE,Container port traffic (TEU: 20 foot equivalent units),2018,1600175
Sweden,SWE,Fixed broadband subscriptions (per 100 people),2018,38.7413
Sweden,SWE,Mobile cellular subscriptions (per 100 people),2018,124.086
Sweden,SWE,Electric power consumption (kWh per capita),2018,13330.4321658493
Sweden,SWE,Secure Internet servers (per 1 million people),2018,18608.4538369414
Switzerland,CHE,Container port traffic (TEU: 20 foot equivalent units),2018,119133
